iter	Logloss
679	0.5240833257
680	0.5237926867
681	0.5236095845
682	0.5233716505
683	0.5230407136
684	0.5228239186
685	0.5226987453
686	0.5224839932
687	0.5223546453
688	0.5220700882
689	0.5218075289
690	0.5215091195
691	0.5213610099
692	0.5212196577
693	0.5209527484
694	0.5206879012
695	0.5205141272
696	0.5202583436
697	0.5200393877
698	0.5198713986
699	0.5197549384
700	0.5194655124
701	0.5191666833
702	0.5189751669
703	0.5187299658
704	0.5185129864
705	0.5184619112
706	0.5183364653
707	0.5180774467
708	0.5177964978
709	0.5175164017
710	0.5172809363
711	0.5171123598
712	0.5169276088
713	0.5167127133
714	0.5164308372
715	0.5161579641
716	0.5159075281
717	0.5155514024
718	0.5154437933
719	0.5152527588
720	0.5149720045
721	0.5148067633
722	0.5146566626
723	0.5144780676
724	0.514268618
725	0.5140400496
726	0.5139378714
727	0.5135430244
728	0.5134142062
729	0.5132379429
730	0.5130728165
731	0.5129196913
732	0.5127337756
733	0.5124683019
734	0.5122360546
735	0.5119587756
736	0.5118612623
737	0.5115621333
738	0.5113215282
739	0.5110853988
740	0.5109091895
741	0.5106031058
742	0.5103992106
743	0.5102006765
744	0.5100282684
745	0.5097623932
746	0.5095075889
747	0.5091268931
748	0.5089860476
749	0.5088408671
750	0.5085159503
751	0.5084728582
752	0.5082827261
753	0.5082059932
754	0.5079559391
755	0.507747018
756	0.5075118105
757	0.5072076257
758	0.5068701029
759	0.5065859484
760	0.5063103688
761	0.5060539006
762	0.5057760013
763	0.5056137261
764	0.5053604452
765	0.5051738472
766	0.5050469171
767	0.5047588244
768	0.504569949
769	0.5043562544
770	0.504154614
771	0.5038984523
772	0.5036965196
773	0.5034761342
774	0.5031947678
775	0.5029429179
776	0.5026728217
777	0.5024147233
778	0.5021238422
779	0.501875668
780	0.5016297899
781	0.5013572036
782	0.5012369265
783	0.5010727523
784	0.5008239775
785	0.5007435101
786	0.5005523757
787	0.500345939
788	0.5002219081
789	0.5000630274
790	0.4998510765
791	0.4996470124
792	0.4993791974
793	0.4991940944
794	0.4990612161
795	0.4987970035
796	0.4985908465
797	0.4983639024
798	0.4982261428
799	0.4980430429
800	0.4978464301
801	0.4975929716
802	0.4974005916
803	0.4971854218
804	0.4969671134
805	0.4967968048
806	0.4965753409
807	0.496371706
808	0.4961898015
809	0.4959903592
810	0.4957976739
811	0.4956252767
812	0.4954560407
813	0.4953674357
814	0.4952112355
815	0.4949609222
816	0.4946923176
817	0.4943569967
818	0.4941507025
819	0.4939881397
820	0.4939180988
821	0.4936773827
822	0.4935284393
823	0.4933677029
824	0.4931121183
825	0.49296072
826	0.4927932189
827	0.4925538111
828	0.4923652604
829	0.4922874855
830	0.4921405184
831	0.4918946929
832	0.4916797382
833	0.4914393594
834	0.49133673
835	0.4911168388
836	0.4910099498
837	0.4907882508
838	0.4907219095
839	0.4905183398
840	0.4903239509
841	0.490058276
842	0.4898745713
843	0.4896235581
844	0.4895163806
845	0.4893020177
846	0.489111061
847	0.4888610983
848	0.4886995379
849	0.4886000169
850	0.4884551115
851	0.4882132444
852	0.4879834258
853	0.4878349386
854	0.4876177918
855	0.4873497456
856	0.4871453259
857	0.4868279405
858	0.486730077
859	0.4864985968
860	0.4863775306
861	0.4861631755
862	0.4859559734
863	0.4858062061
864	0.485665002
865	0.4854898964
866	0.4852924608
867	0.4850323488
868	0.4848212237
869	0.4846593067
870	0.4844427329
871	0.4841962433
872	0.4841223555
873	0.4839270359
874	0.4837670849
875	0.4835183439
876	0.4833346906
877	0.4831069675
878	0.4828871365
879	0.4826313638
880	0.4823189905
881	0.4820862163
882	0.4819021548
883	0.4817799555
884	0.4815380571
885	0.48139189
886	0.4811318939
887	0.4809825031
888	0.4807967508
889	0.4806264892
890	0.4804779594
891	0.480216822
892	0.4799090917
893	0.4797049317
894	0.4795050878
895	0.4794343282
896	0.4791919053
897	0.4789282118
898	0.4787441827
899	0.4786407714
900	0.4784377245
901	0.4783517127
902	0.4783280062
903	0.4782182176
904	0.4779775424
905	0.4778943711
906	0.4777075965
907	0.4774937695
908	0.4772767573
909	0.477112919
910	0.4769271348
911	0.4767139383
912	0.4766262984
913	0.4764707841
914	0.4763476076
915	0.476109736
916	0.4758263561
917	0.4756493485
918	0.4755103436
919	0.4753507846
920	0.4751785578
921	0.4751217612
922	0.4749586428
923	0.4747081893
924	0.4745713785
925	0.4744156762
926	0.4743071293
927	0.4741855723
928	0.4740697208
929	0.4740363913
930	0.4736788738
931	0.4735172363
932	0.4732766246
933	0.4730381047
934	0.4728349583
935	0.4726027816
936	0.4724102251
937	0.4722913699
938	0.472141515
939	0.4718806687
940	0.4716520835
941	0.4714899116
942	0.4713141567
943	0.4710532928
944	0.4708916246
945	0.4706569871
946	0.4705136239
947	0.4703641197
948	0.4702005526
949	0.4701587639
950	0.4699941127
951	0.4699304362
952	0.4697205392
953	0.4695360906
954	0.4693898365
955	0.4692571855
956	0.4691255936
957	0.4689615303
958	0.4688073619
959	0.4686024577
960	0.4683912796
961	0.4682035091
962	0.4681231386
963	0.4680262392
964	0.4678554108
965	0.4676238237
966	0.4675187207
967	0.4672421394
968	0.4671182069
969	0.4669067561
970	0.4667745819
971	0.4665358086
972	0.466467177
973	0.4662455829
974	0.465903754
975	0.4657074476
976	0.4655847208
977	0.4655059414
978	0.4653182374
979	0.4652364365
980	0.4650398845
981	0.464830702
982	0.4646407727
983	0.4645189724
984	0.4642757778
985	0.4640119675
986	0.4638341379
987	0.4637616338
988	0.4635636248
989	0.4633786191
990	0.4632059346
991	0.4629752571
992	0.4626984031
993	0.4624959645
994	0.4623007328
995	0.4621077784
996	0.4619898068
997	0.4618037638
998	0.4616767614
999	0.4614636502
