iter	Logloss
361	0.6125808008
362	0.6122690904
363	0.611959559
364	0.6116791371
365	0.6113683914
366	0.6111630691
367	0.6110940674
368	0.610847817
369	0.6105171321
370	0.6101753398
371	0.6098543079
372	0.6095517731
373	0.6092580763
374	0.6090849679
375	0.6087352677
376	0.6083827609
377	0.6081722797
378	0.60782639
379	0.6073300711
380	0.6070273174
381	0.6066333008
382	0.6062655517
383	0.6058697617
384	0.6054925309
385	0.605276556
386	0.6048250925
387	0.6044302662
388	0.6042801016
389	0.6040263577
390	0.6035825578
391	0.6031704345
392	0.6027314215
393	0.6025070863
394	0.6023209474
395	0.6020474656
396	0.6016498685
397	0.6014248138
398	0.6009937807
399	0.6007648042
400	0.6004400206
401	0.6003452314
402	0.6000949294
403	0.5997133259
404	0.5994056409
405	0.5990373043
406	0.5987569664
407	0.5985099592
408	0.598233152
409	0.5980027883
410	0.5976629047
411	0.5973844684
412	0.5970561986
413	0.5966490814
414	0.5962650809
415	0.5958762241
416	0.5955173544
417	0.5950916316
418	0.5948514853
419	0.5945899999
420	0.5942803059
421	0.593912675
422	0.5938267116
423	0.5934642133
424	0.5931409974
425	0.5928372604
426	0.5925680129
427	0.5923117956
428	0.591974362
429	0.5916499606
430	0.5912839763
431	0.5910327702
432	0.5905620918
433	0.5902976685
434	0.5899008667
435	0.5895767126
436	0.5892771979
437	0.589127558
438	0.5890525426
439	0.5888186103
440	0.5884430372
441	0.5880807725
442	0.5878135802
443	0.5875930303
444	0.5874044398
445	0.5869912813
446	0.5866789851
447	0.5863714066
448	0.58600677
449	0.5857218093
450	0.5854675095
451	0.5852095205
452	0.58486299
453	0.5846161041
454	0.5843034171
455	0.5839127412
456	0.5835412715
457	0.5833286596
458	0.5830272321
459	0.5826148691
460	0.5823932661
461	0.582254672
462	0.5819752178
463	0.5816104378
464	0.5812307043
465	0.5809101618
466	0.5805590791
467	0.5802016581
468	0.5800343333
469	0.5796903063
470	0.5793113692
471	0.579100399
472	0.5787848159
473	0.5786333104
474	0.5783626843
475	0.5780957249
476	0.577884111
477	0.5775516107
478	0.5773588371
479	0.57707525
480	0.576693319
481	0.5765506743
482	0.5763273127
483	0.576041959
484	0.5757540598
485	0.5753384324
486	0.5750627269
487	0.5747697006
488	0.5743854711
489	0.5741824926
490	0.5739040022
491	0.5735576888
492	0.5734375396
493	0.5731480842
494	0.572794736
495	0.5724698311
496	0.5721331908
497	0.5719238349
498	0.5716031279
499	0.5714826144
500	0.5712623145
501	0.57103057
502	0.5709735304
503	0.5708519485
504	0.5705886769
505	0.5703689434
506	0.5701983972
507	0.569929637
508	0.5696637309
509	0.5694110783
510	0.5690754106
511	0.5686059721
512	0.5684780163
513	0.5681083555
514	0.5677485817
515	0.5674342169
516	0.5671203971
517	0.5669637147
518	0.5666515531
519	0.5663398281
520	0.5660372449
521	0.5657581167
522	0.565470397
523	0.5652418206
524	0.5649365593
525	0.5647395803
526	0.5644924757
527	0.5642432973
528	0.5639423995
529	0.5636496315
530	0.5634261247
531	0.5630191191
532	0.5627264891
533	0.5624036235
534	0.5621831244
535	0.5618749641
536	0.5615649
537	0.5612261407
538	0.5609647374
539	0.5606477138
540	0.5603753374
541	0.5599949657
542	0.559652527
543	0.5594454625
544	0.5591566942
545	0.5587956344
546	0.5586388615
547	0.5581863449
548	0.5578836521
549	0.5576183428
550	0.5572484286
551	0.5570411911
552	0.5569217404
553	0.5567546222
554	0.5564136539
555	0.5560876183
556	0.5557078985
557	0.5553318832
558	0.5549999948
559	0.5548551011
560	0.5546278181
561	0.5543470595
562	0.5540648992
563	0.5537903311
564	0.5534984612
565	0.5532729671
566	0.5531095809
567	0.5526340437
568	0.5522892716
569	0.5519164423
570	0.5518372029
571	0.5514646422
572	0.5511610644
573	0.5510005213
574	0.5507414436
575	0.5506818532
576	0.550443906
577	0.5502928549
578	0.550061217
579	0.5499171373
580	0.5495586642
581	0.5493150439
582	0.5490202157
583	0.5488728122
584	0.5487946161
585	0.5485064763
586	0.5483398145
587	0.5481218167
588	0.5480038162
589	0.5478224183
590	0.5475944865
591	0.5474547464
592	0.547225792
593	0.5469638982
594	0.5466313518
595	0.5463836281
596	0.5461514896
597	0.5458574621
598	0.5456249
599	0.5454602951
600	0.5451741374
601	0.5449198708
602	0.5446572088
603	0.5444145966
604	0.5442042153
605	0.5439778466
606	0.5437188109
607	0.5434088371
608	0.5431418506
609	0.5428549364
610	0.5426683203
611	0.5425667547
612	0.5422861447
613	0.5419806145
614	0.5417391579
615	0.5415552418
616	0.5413641375
617	0.5410578583
618	0.540901872
619	0.5406314448
620	0.5403064567
621	0.5401065452
622	0.5398120419
623	0.5395791085
624	0.5393002426
625	0.5389658796
626	0.5386181592
627	0.5384747762
628	0.5383106437
629	0.5380851366
630	0.5379557716
631	0.5374717953
632	0.537294138
633	0.5372039514
634	0.5368895364
635	0.5366538575
636	0.5364553517
637	0.536261609
638	0.5361224033
639	0.5359268681
640	0.5356517991
641	0.5354387773
642	0.5351410967
643	0.5348615143
644	0.5347514606
645	0.534652926
646	0.5344255922
647	0.5340918774
648	0.5338715561
649	0.5336659282
650	0.5333852241
651	0.5331499674
652	0.5328938364
653	0.5327058978
654	0.5323584019
655	0.5321984233
656	0.5321035164
657	0.5317940873
658	0.5316029562
659	0.5313152732
660	0.5310425745
661	0.5307537541
662	0.5304895578
663	0.5302170865
664	0.5299874146
665	0.5298493282
666	0.5295580889
667	0.5293332951
668	0.5290873068
669	0.5288529336
670	0.5286972192
671	0.528514195
672	0.5283098909
673	0.5281817194
674	0.5279982147
675	0.5278167361
676	0.5275755831
677	0.5272814623
678	0.527038101
679	0.526777757
680	0.5265350833
681	0.5261847713
682	0.5258435618
683	0.5255678936
684	0.5253002245
685	0.5249965306
686	0.524804629
687	0.5245378371
688	0.5243260809
689	0.524068641
690	0.5239252504
691	0.5238173068
692	0.5236481449
693	0.5234537491
694	0.5231989223
695	0.5230783356
696	0.5228440961
697	0.5226473595
698	0.5224755069
699	0.5224371585
700	0.5221830565
701	0.5219849098
702	0.5217636794
703	0.5215510248
704	0.5212283406
705	0.5209270557
706	0.5207270905
707	0.5205486875
708	0.5203367248
709	0.5201676827
710	0.5199495738
711	0.5197548471
712	0.5194491366
713	0.5193254244
714	0.5190868204
715	0.5188469031
716	0.5185280071
717	0.518257866
718	0.5181284207
719	0.5179052868
720	0.5175522117
721	0.5172409982
722	0.5170606468
723	0.5168486041
724	0.5165810601
725	0.5164673249
726	0.5164458915
727	0.5162953512
728	0.516081
729	0.5157194263
730	0.5154230669
731	0.5152093499
732	0.5149273916
733	0.5146485338
734	0.5145166237
735	0.5144123568
736	0.514136146
737	0.5138684796
738	0.5135752152
739	0.5133254868
740	0.5130870019
741	0.5127978643
742	0.5125195191
743	0.5123265603
744	0.5121893996
745	0.5119605133
746	0.5118808066
747	0.5116584269
748	0.5113587729
749	0.5111601312
750	0.5109571852
751	0.5107566417
752	0.5107041086
753	0.5103528583
754	0.5102589246
755	0.5099922237
756	0.5098999802
757	0.509709507
758	0.5096264659
759	0.5094268321
760	0.5091955624
761	0.5089081377
762	0.5086940935
763	0.5084582227
764	0.5082808264
765	0.5081074289
766	0.507912587
767	0.5076956066
768	0.5074500612
769	0.5072751852
770	0.5070540329
771	0.5068294599
772	0.5066328685
773	0.5063054576
774	0.5059440779
775	0.505796169
776	0.5056044084
777	0.5054062323
778	0.5051250581
779	0.5048722992
780	0.5047202802
781	0.504519223
782	0.5043591105
783	0.5042432341
784	0.5039582738
785	0.5037351197
786	0.5034979621
787	0.5032540683
788	0.5030798588
789	0.5028559343
790	0.5026128091
791	0.5023776491
792	0.5022171672
793	0.5020431506
794	0.5018175057
795	0.5017479407
796	0.5016147056
797	0.5013531501
798	0.5012305828
799	0.501107601
800	0.5009945116
801	0.5007835036
802	0.5005145661
803	0.5002713533
804	0.5001819335
805	0.5000100021
806	0.4998334972
807	0.499601213
808	0.4993791597
809	0.4990730765
810	0.4989814162
811	0.4987117976
812	0.4985203131
813	0.4982508437
814	0.4980559047
815	0.4979464469
816	0.4977012431
817	0.4975722225
818	0.4973536818
819	0.4971691925
820	0.4969883023
821	0.4967371504
822	0.4965503635
823	0.4962799761
824	0.4959893433
825	0.4958300152
826	0.4956355018
827	0.4955578726
828	0.4953361545
829	0.4952143638
830	0.4949333556
831	0.4948326826
832	0.4946750777
833	0.494379718
834	0.4942062412
835	0.4941004944
836	0.4939198198
837	0.4937966779
838	0.4935621662
839	0.4933065562
840	0.4931755133
841	0.4929869864
842	0.4928149854
843	0.4926582062
844	0.492558036
845	0.4923486019
846	0.4921727829
847	0.4918162188
848	0.4915860428
849	0.4913453873
850	0.4910069293
851	0.4907825313
852	0.4904762708
853	0.4902821499
854	0.4900956131
855	0.4899697268
856	0.4897328777
857	0.4896565038
858	0.489471127
859	0.48936928
860	0.4892437933
861	0.4891748846
862	0.4889594286
863	0.4886892198
864	0.4884008266
865	0.4882392631
866	0.4880570572
867	0.4878321393
868	0.4875131136
869	0.4873970645
870	0.4871844558
871	0.4869936235
872	0.486881699
873	0.4868122089
874	0.4866157186
875	0.486409978
876	0.4862454935
877	0.48598249
878	0.4856773058
879	0.4855265938
880	0.4854038721
881	0.4853496152
882	0.4849805782
883	0.4847002649
884	0.484497059
885	0.4842527704
886	0.4841085603
887	0.4839178105
888	0.4836334859
889	0.4834423888
890	0.4831112052
891	0.4829169725
892	0.4827979428
893	0.4826343592
894	0.482386645
895	0.4821128742
896	0.4819482586
897	0.4818817326
898	0.4818014692
899	0.4814831775
900	0.4813759683
901	0.4811862221
902	0.4809848312
903	0.4807358215
904	0.4805165561
905	0.4802164724
906	0.4799959139
907	0.4798813721
908	0.4796629699
909	0.4794942107
910	0.479281197
911	0.4790724007
912	0.4789914386
913	0.4788207694
914	0.4787624017
915	0.4786308364
916	0.4785121842
917	0.4782156531
918	0.4781311691
919	0.4779586859
920	0.477813335
921	0.4776933215
922	0.4774900761
923	0.4772438261
924	0.4769258987
925	0.4766459879
926	0.476474742
927	0.4763753901
928	0.4761645802
929	0.4758497039
930	0.4755146929
931	0.4753760993
932	0.4751459803
933	0.4750415708
934	0.4749065517
935	0.474695603
936	0.4745280896
937	0.474291819
938	0.474118395
939	0.4740181601
940	0.473774081
941	0.4736267962
942	0.4733505212
943	0.4732701357
944	0.4731703159
945	0.4730175187
946	0.4727917106
947	0.4725204301
948	0.4722629074
949	0.4719790106
950	0.4717869011
951	0.4716100308
952	0.4714837553
953	0.4712928733
954	0.471064844
955	0.470847706
956	0.4707028638
957	0.470468437
958	0.4701826368
959	0.4700865516
960	0.469901477
961	0.4696611623
962	0.4695064944
963	0.46934552
964	0.469180677
965	0.4689495602
966	0.4688059126
967	0.4686867617
968	0.468335192
969	0.468188821
970	0.467958892
971	0.4677306394
972	0.4675041787
973	0.46737172
974	0.4671758062
975	0.46700829
976	0.4667553073
977	0.4666758875
978	0.4664945131
979	0.4662987188
980	0.466148851
981	0.4660513283
982	0.4658281551
983	0.4656615309
984	0.4654591548
985	0.4652175244
986	0.4650780941
987	0.4648190099
988	0.4645289618
989	0.4644218588
990	0.4641815391
991	0.4640033689
992	0.4638853087
993	0.4637328804
994	0.4636268649
995	0.4635092452
996	0.4632938147
997	0.4631354392
998	0.4629029341
999	0.4626568157
