iter	Passed	Remaining
130	6295	41765
131	6335	41657
132	6375	41561
133	6417	41477
134	6459	41386
135	6498	41282
136	6532	41149
137	6573	41059
138	6622	41019
139	6665	40944
140	6681	40706
141	6714	40573
142	6723	40294
143	6755	40159
144	6790	40039
145	6835	39985
146	6867	39852
147	6889	39660
148	6918	39517
149	6952	39395
150	6985	39277
151	7011	39117
152	7036	38953
153	7065	38812
154	7094	38678
155	7124	38544
156	7153	38412
157	7188	38305
158	7197	38070
159	7227	37946
160	7259	37831
161	7290	37711
162	7317	37574
163	7350	37470
164	7384	37371
165	7419	37276
166	7450	37164
167	7479	37042
168	7507	36916
169	7537	36799
170	7565	36679
171	7596	36569
172	7628	36466
173	7667	36397
174	7698	36291
175	7709	36096
176	7737	35978
177	7750	35793
178	7783	35698
179	7820	35627
180	7851	35528
181	7881	35423
182	7910	35315
183	7938	35207
184	7969	35108
185	8001	35018
186	8036	34940
187	8068	34847
188	8103	34771
189	8132	34670
190	8160	34565
191	8191	34473
192	8226	34396
193	8240	34237
194	8278	34174
195	8313	34104
196	8353	34048
197	8389	33982
198	8425	33913
199	8463	33852
200	8482	33720
201	8516	33646
202	8556	33595
203	8597	33546
204	8638	33500
205	8671	33424
206	8704	33344
207	8737	33270
208	8778	33222
209	8821	33187
210	8859	33130
211	8898	33073
212	8936	33018
213	8972	32954
214	9013	32908
215	9046	32835
216	9083	32775
217	9120	32715
218	9156	32655
219	9169	32510
220	9207	32456
221	9219	32308
222	9255	32250
223	9286	32172
224	9320	32104
225	9357	32047
226	9396	31996
227	9428	31925
228	9464	31864
229	9500	31804
230	9534	31738
231	9542	31588
232	9575	31520
233	9609	31455
234	9627	31342
235	9663	31283
236	9696	31218
237	9730	31153
238	9762	31083
239	9794	31014
240	9829	30957
241	9864	30896
242	9892	30818
243	9938	30793
244	9966	30714
245	10002	30659
246	10016	30537
247	10057	30498
248	10093	30441
249	10122	30366
250	10157	30311
251	10190	30249
252	10229	30204
253	10274	30175
254	10313	30131
255	10348	30074
256	10378	30006
257	10414	29951
258	10453	29907
259	10495	29872
260	10535	29829
261	10569	29771
262	10606	29723
263	10641	29668
264	10679	29619
265	10717	29573
266	10770	29569
267	10814	29537
268	10850	29484
269	10888	29439
270	10922	29381
271	10965	29349
272	10997	29287
273	11006	29163
274	11037	29098
275	11067	29033
276	11096	28964
277	11135	28919
278	11172	28872
279	11214	28837
280	11246	28777
281	11277	28713
282	11307	28647
283	11338	28585
284	11374	28536
285	11407	28478
286	11439	28420
287	11468	28351
288	11496	28283
289	11524	28216
290	11557	28159
291	11593	28111
292	11608	28009
293	11643	27959
294	11674	27898
295	11702	27833
296	11740	27789
297	11776	27741
298	11819	27711
299	11863	27680
300	11893	27618
301	11926	27564
302	11954	27498
303	11985	27439
304	12024	27399
305	12059	27351
306	12093	27299
307	12127	27246
308	12158	27188
309	12196	27147
310	12237	27112
311	12268	27054
312	12305	27009
313	12339	26957
314	12373	26908
315	12408	26858
316	12446	26816
317	12480	26765
318	12516	26719
319	12550	26669
320	12580	26611
321	12616	26564
322	12654	26523
323	12695	26488
324	12737	26455
325	12783	26429
326	12827	26399
327	12868	26364
328	12904	26318
329	12937	26266
330	12979	26233
331	13017	26191
332	13055	26151
333	13100	26121
334	13136	26076
335	13176	26038
336	13214	25997
337	13255	25961
338	13288	25910
339	13329	25875
340	13370	25839
341	13406	25793
342	13442	25748
343	13494	25733
344	13529	25686
345	13569	25649
346	13605	25604
347	13643	25562
348	13678	25515
349	13722	25484
350	13756	25436
351	13792	25390
352	13823	25337
353	13857	25287
354	13888	25234
355	13922	25186
356	13952	25130
357	13987	25083
358	14024	25041
359	14068	25010
360	14110	24977
361	14152	24942
362	14191	24902
363	14227	24859
364	14267	24821
365	14308	24785
366	14348	24748
367	14383	24702
368	14419	24658
369	14449	24603
370	14487	24563
371	14522	24515
372	14555	24467
373	14596	24431
374	14634	24390
375	14670	24347
376	14715	24317
377	14759	24286
378	14799	24249
379	14829	24195
380	14862	24147
381	14901	24107
382	14939	24067
383	14982	24034
384	15017	23988
385	15050	23940
386	15081	23888
387	15115	23842
388	15153	23800
389	15198	23771
390	15238	23734
391	15270	23685
392	15303	23636
393	15336	23588
394	15374	23548
395	15408	23501
396	15442	23455
397	15471	23401
398	15500	23347
399	15529	23294
400	15564	23249
401	15603	23211
402	15642	23173
403	15678	23129
404	15716	23088
405	15751	23045
406	15789	23005
407	15833	22973
408	15899	22974
409	15946	22946
410	15989	22913
411	16021	22865
412	16055	22819
413	16091	22776
414	16129	22736
415	16166	22694
416	16198	22646
417	16230	22598
418	16272	22564
419	16314	22530
420	16356	22494
421	16395	22456
422	16431	22414
423	16471	22376
424	16517	22346
425	16561	22315
426	16604	22281
427	16652	22255
428	16704	22234
429	16751	22206
430	16796	22174
431	16848	22152
432	16887	22114
433	16933	22083
434	16980	22055
435	17025	22023
436	17082	22007
437	17138	21990
438	17192	21969
439	17236	21936
440	17287	21913
441	17328	21876
442	17371	21841
443	17414	21807
444	17458	21773
445	17501	21740
446	17546	21707
447	17590	21673
448	17636	21642
449	17683	21613
450	17732	21586
451	17779	21556
452	17827	21526
453	17871	21492
454	17912	21455
455	17951	21415
456	17993	21379
457	18035	21343
458	18072	21300
459	18112	21262
460	18155	21227
461	18194	21187
462	18232	21146
463	18273	21108
464	18332	21091
465	18374	21055
466	18416	21019
467	18474	21000
468	18532	20982
469	18570	20941
470	18605	20896
471	18643	20855
472	18683	20816
473	18719	20772
474	18756	20730
475	18799	20695
476	18841	20658
477	18884	20622
478	18915	20574
479	18950	20529
480	18995	20495
481	19042	20464
482	19091	20435
483	19140	20406
484	19191	20379
485	19242	20351
486	19287	20317
487	19333	20284
488	19376	20248
489	19418	20211
490	19459	20173
491	19506	20141
492	19540	20095
493	19574	20049
494	19609	20005
495	19643	19960
496	19686	19924
497	19730	19888
498	19770	19850
499	19813	19813
500	19849	19769
501	19893	19735
502	19932	19694
503	19972	19654
504	20005	19609
505	20045	19569
506	20078	19524
507	20113	19480
508	20149	19437
509	20182	19390
510	20220	19350
511	20258	19308
512	20295	19266
513	20337	19230
514	20383	19196
515	20424	19158
516	20468	19122
517	20510	19084
518	20554	19049
519	20598	19013
520	20640	18976
521	20685	18942
522	20718	18896
523	20755	18854
524	20787	18808
525	20820	18762
526	20859	18722
527	20896	18680
528	20930	18635
529	20966	18592
530	21001	18549
531	21037	18506
532	21071	18462
533	21108	18420
534	21143	18377
535	21181	18336
536	21218	18294
537	21254	18252
538	21288	18207
539	21321	18162
540	21356	18119
541	21393	18077
542	21426	18033
543	21458	17986
544	21492	17943
545	21529	17901
546	21564	17858
547	21598	17815
548	21636	17774
549	21678	17736
550	21726	17704
551	21764	17663
552	21805	17626
553	21847	17588
554	21893	17553
555	21939	17520
556	21976	17478
557	22010	17434
558	22049	17394
559	22081	17349
560	22124	17312
561	22158	17269
562	22191	17224
563	22224	17180
564	22256	17135
565	22290	17092
566	22325	17048
567	22361	17007
568	22398	16966
569	22429	16920
570	22464	16878
571	22496	16833
572	22544	16799
573	22575	16754
574	22607	16709
575	22643	16668
576	22684	16629
577	22720	16587
578	22756	16546
579	22789	16502
580	22819	16457
581	22853	16413
582	22888	16371
583	22924	16329
584	22961	16289
585	22995	16245
586	23031	16204
587	23067	16162
588	23101	16119
589	23139	16080
590	23177	16039
591	23207	15994
592	23242	15952
593	23278	15910
594	23318	15872
595	23354	15830
596	23389	15788
597	23419	15743
598	23458	15703
599	23488	15658
600	23528	15620
601	23562	15578
602	23597	15535
603	23633	15494
604	23668	15453
605	23706	15413
606	23737	15368
607	23769	15324
608	23800	15281
609	23834	15238
610	23872	15198
611	23904	15155
612	23941	15114
613	23972	15070
614	24008	15029
615	24043	14988
616	24082	14948
617	24116	14907
618	24152	14866
619	24186	14823
620	24220	14781
621	24257	14741
622	24297	14703
623	24333	14662
624	24369	14621
625	24402	14579
626	24438	14538
627	24473	14497
628	24508	14455
629	24544	14414
630	24581	14375
631	24614	14332
632	24650	14291
633	24689	14252
634	24720	14209
635	24751	14165
636	24789	14126
637	24822	14084
638	24860	14044
639	24895	14003
640	24930	13962
641	24966	13922
642	24996	13878
643	25036	13839
644	25072	13799
645	25106	13758
646	25143	13718
647	25182	13679
648	25217	13638
649	25258	13600
650	25392	13612
651	25439	13578
652	25494	13547
653	25546	13515
654	25599	13483
655	25653	13452
656	25709	13422
657	25754	13386
658	25802	13351
659	25840	13311
660	25879	13272
661	25919	13233
662	25951	13191
663	25991	13152
664	26027	13111
665	26065	13072
666	26103	13032
667	26142	12992
668	26181	12953
669	26237	12922
670	26353	12921
671	26429	12900
672	26474	12863
673	26516	12825
674	26559	12787
675	26601	12749
676	26648	12713
677	26680	12671
678	26710	12627
679	26744	12585
680	26779	12544
681	26813	12502
682	26848	12460
683	26882	12419
684	26917	12377
685	26950	12335
686	26987	12295
687	27027	12256
688	27062	12215
689	27100	12175
690	27137	12135
691	27175	12095
692	27208	12053
693	27245	12013
694	27279	11971
695	27314	11930
696	27348	11889
697	27383	11847
698	27418	11806
699	27454	11766
700	27490	11725
701	27526	11685
702	27559	11643
703	27591	11601
704	27635	11563
705	27672	11523
706	27710	11483
707	27746	11443
708	27783	11403
709	27815	11361
710	27851	11320
711	27884	11279
712	27922	11239
713	27955	11197
714	27988	11156
715	28025	11116
716	28060	11075
717	28093	11033
718	28127	10992
719	28157	10950
720	28192	10909
721	28228	10869
722	28264	10828
723	28299	10788
724	28336	10748
725	28370	10707
726	28403	10666
727	28438	10625
728	28473	10584
729	28508	10544
730	28543	10503
731	28579	10463
732	28620	10425
733	28653	10384
734	28689	10343
735	28723	10303
736	28760	10263
737	28792	10221
738	28823	10179
739	28856	10138
740	28893	10098
741	28930	10059
742	28962	10017
743	28996	9977
744	29030	9936
745	29070	9897
746	29107	9858
747	29140	9817
748	29176	9777
749	29208	9736
750	29244	9696
751	29276	9655
752	29311	9614
753	29348	9575
754	29386	9535
755	29416	9494
756	29447	9452
757	29480	9412
758	29513	9371
759	29543	9329
760	29575	9288
761	29611	9248
762	29649	9209
763	29684	9169
764	29720	9129
765	29752	9088
766	29785	9048
767	29820	9008
768	29854	8967
769	29889	8927
770	29924	8887
771	29954	8846
772	29988	8806
773	30019	8765
774	30052	8724
775	30086	8684
776	30125	8646
777	30159	8606
778	30196	8566
779	30233	8527
780	30265	8486
781	30302	8447
782	30339	8408
783	30376	8369
784	30410	8329
785	30444	8289
786	30478	8248
787	30512	8208
788	30550	8170
789	30590	8131
790	30627	8092
791	30663	8052
792	30698	8013
793	30735	7974
794	30771	7934
795	30807	7895
796	30843	7855
797	30877	7815
798	30913	7776
799	30948	7737
800	31002	7702
801	31038	7662
802	31077	7624
803	31114	7585
804	31151	7545
805	31187	7506
806	31223	7467
807	31258	7427
808	31292	7387
809	31332	7349
810	31370	7310
811	31405	7271
812	31443	7232
813	31481	7193
814	31517	7154
815	31554	7115
816	31592	7076
817	31630	7037
818	31667	6998
819	31699	6958
820	31733	6918
821	31762	6877
822	31798	6838
823	31832	6799
824	31865	6759
825	31899	6719
826	31932	6679
827	31971	6641
828	32007	6602
829	32046	6563
830	32081	6524
831	32118	6485
832	32149	6445
833	32182	6405
834	32216	6366
835	32246	6325
836	32287	6287
837	32318	6247
838	32351	6208
839	32385	6168
840	32418	6129
841	32456	6090
842	32489	6050
843	32518	6010
844	32558	5972
845	32594	5933
846	32634	5895
847	32669	5855
848	32699	5815
849	32732	5776
850	32765	5736
851	32798	5697
852	32838	5659
853	32870	5619
854	32902	5579
855	32937	5540
856	32968	5501
857	33003	5462
858	33039	5423
859	33072	5383
860	33102	5344
861	33133	5304
862	33165	5265
863	33202	5226
864	33237	5187
865	33281	5149
866	33323	5111
867	33366	5074
868	33408	5036
869	33452	4998
870	33501	4961
871	33548	4924
872	33591	4886
873	33623	4847
874	33664	4809
875	33701	4770
876	33735	4731
877	33772	4692
878	33810	4654
879	33850	4616
880	33884	4576
881	33920	4538
882	33952	4498
883	33996	4461
884	34049	4424
885	34094	4386
886	34136	4348
887	34180	4311
888	34226	4273
889	34269	4235
890	34308	4197
891	34346	4158
892	34386	4120
893	34426	4081
894	34457	4042
895	34493	4003
896	34527	3964
897	34571	3926
898	34599	3887
899	34634	3848
900	34668	3809
901	34699	3770
902	34737	3731
903	34767	3692
904	34803	3653
905	34843	3615
906	34888	3577
907	34924	3538
908	34956	3499
909	34994	3460
910	35033	3422
911	35068	3383
912	35104	3345
913	35141	3306
914	35178	3267
915	35213	3229
916	35250	3190
917	35282	3151
918	35316	3112
919	35349	3073
920	35383	3035
921	35419	2996
922	35456	2957
923	35491	2919
924	35528	2880
925	35570	2842
926	35606	2803
927	35638	2765
928	35673	2726
929	35707	2687
930	35745	2649
931	35782	2610
932	35814	2571
933	35849	2533
934	35886	2494
935	35919	2456
936	35952	2417
937	35988	2378
938	36018	2339
939	36054	2301
940	36089	2262
941	36123	2224
942	36157	2185
943	36194	2147
944	36227	2108
945	36263	2070
946	36299	2031
947	36330	1992
948	36362	1954
949	36399	1915
950	36437	1877
951	36473	1839
952	36507	1800
953	36544	1762
954	36576	1723
955	36611	1685
956	36655	1647
957	36692	1608
958	36732	1570
959	36769	1532
960	36803	1493
961	36839	1455
962	36870	1416
963	36909	1378
964	36946	1340
965	36980	1301
966	37017	1263
967	37052	1224
968	37088	1186
969	37126	1148
970	37162	1109
971	37195	1071
972	37227	1033
973	37264	994
974	37300	956
975	37334	918
976	37368	879
977	37403	841
978	37438	803
979	37476	764
980	37508	726
981	37544	688
982	37582	649
983	37619	611
984	37655	573
985	37689	535
986	37722	496
987	37757	458
988	37793	420
989	37824	382
990	37856	343
991	37889	305
992	37928	267
993	37958	229
994	37992	190
995	38028	152
996	38062	114
997	38091	76
998	38126	38
999	38162	0
